freq,db
100,76.64095755
126,74.07847292
158,72.33184209
200,69.56503938
251,71.47266776
316,70.35999962
398,68.23855083
501,69.07609175
631,73.18272777
794,80.7226906
1000,82.30233758
1260,65.80263351
1580,62.89317164
2000,62.62821509
2510,61.63209585
3160,61.92129597
3980,62.47133549
5010,63.39066302
6310,63.28691806
7940,63.94583613
10000,62.20167685
