Selection,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_File,Center_Freq,Peak_Freq,Call_type
35,2174.044434,2175.11389,1350,7628.571,201875479.190326034002_+20dB.wav,1945.312,1945.312,pulse.flat
36,2226.819177,2227.60473,4042.105,4414.286,201875479.190326034002_+20dB.wav,4265.625,4242.188,trill
37,2229.926241,2230.196361,1431.579,1536.842,201875479.190326034002_+20dB.wav,1476.562,1476.562,flatws
38,2281.486208,2281.982347,1435.714,6642.857,201875479.190326034002_+20dB.wav,1570.312,1570.312,pulse.flat
39,2282.219391,2282.936037,4273.684,4778.947,201875479.190326034002_+20dB.wav,4476.562,4476.562,trill
40,2282.600636,2283.834599,1452.632,1663.158,201875479.190326034002_+20dB.wav,1593.75,1593.75,flatws
41,2299.352789,2299.589833,1221.429,1684.211,201875479.190326034002_+20dB.wav,1570.312,1570.312,dws
42,2303.956887,2304.966478,4092.857,4652.632,201875479.190326034002_+20dB.wav,4382.812,4523.438,dws.seq
43,2305.940987,2306.997355,4050,4800,201875479.190326034002_+20dB.wav,4406.25,4406.25,dws.seq
44,2310.385961,2311.31121,1350,9028.143,201875479.190326034002_+20dB.wav,2976.562,3632.812,pulse.flat
45,2319.718927,2319.939433,5988.743,9771.107,201875479.190326034002_+20dB.wav,7781.25,7031.25,aws
46,2331.88817,2332.114189,5828.571,9321.429,201875479.190326034002_+20dB.wav,7101.562,7640.625,aws
47,2332.362259,2332.56101,6385.714,9578.571,201875479.190326034002_+20dB.wav,7242.188,7593.75,aws
48,2336.768351,2339.4502,5528.571,8121.429,201875479.190326034002_+20dB.wav,6679.688,6609.375,modws.sa.seq
49,2337.899657,2338.390273,1135.714,1907.143,201875479.190326034002_+20dB.wav,1593.75,1593.75,dws
50,2348.502182,2349.184199,1350,3031.579,201875479.190326034002_+20dB.wav,1781.25,1921.875,dws.seg
51,2351.527309,2353.126667,3115.789,4736.842,201875479.190326034002_+20dB.wav,3750,4007.812,modws.seg
52,2351.645413,2352.058605,1452.632,1642.105,201875479.190326034002_+20dB.wav,1546.875,1523.438,flatws.seg
53,2368.246954,2369.525891,642.487,8269.43,201875479.190326034002_+20dB.wav,843.75,820.312,pulse.flat
54,2371.09867,2372.492003,642.857,8014.286,201875479.190326034002_+20dB.wav,914.062,867.188,pulse.a
55,2374.05589,2375.269693,484.211,8021.053,201875479.190326034002_+20dB.wav,890.625,984.375,pulse.mod
56,2377.094656,2379.749219,3747.368,8105.263,201875479.190326034002_+20dB.wav,5812.5,3914.062,modws.seg
57,2381.094366,2382.559703,5228.571,8485.714,201875479.190326034002_+20dB.wav,6750,6585.938,modws.sa.seq
58,2392.605475,2392.936808,685.714,1071.429,201875479.190326034002_+20dB.wav,937.5,960.938,dws
59,2411.510468,2413.125676,1200,11464.286,201875479.190326035002_+20dB.wav,5648.438,6187.5,pulse.flat
60,2417.729138,2418.877606,8336.842,8652.632,201875479.190326035002_+20dB.wav,8484.375,8507.812,flatws
61,2421.995582,2423.193543,3664.286,5957.895,201875479.190326035002_+20dB.wav,4664.062,4687.5,aws.seg
62,2430.709135,2431.5745,3771.429,6926.316,201875479.190326035002_+20dB.wav,4429.688,3914.062,modws.seg
63,2438.123333,2439.11175,5185.714,9284.211,201875479.190326035002_+20dB.wav,6632.812,6632.812,dws
64,2439.221773,2440.063862,3728.571,5073.684,201875479.190326035002_+20dB.wav,4242.188,3843.75,modws.seg
65,2449.920237,2450.313939,514.286,1028.571,201875479.190326035002_+20dB.wav,843.75,843.75,dws
66,2460.139777,2461.137674,2957.143,5389.474,201875479.190326035002_+20dB.wav,4195.312,4054.688,modws.seg
67,2463.352671,2464.132278,1457.143,8035.714,201875479.190326035002_+20dB.wav,1570.312,1593.75,pulse.flat
68,2464.886145,2466.507728,1371.429,9342.857,201875479.190326035002_+20dB.wav,3023.438,3023.438,pulse.flat
69,2467.24586,2468.861069,787.992,12000,201875479.190326035002_+20dB.wav,1265.625,984.375,pulse.flat.seg
70,2470.062828,2472.058409,765.478,2121.429,201875479.190326035002_+20dB.wav,960.938,960.938,pulse.flat.seg
71,2472.183549,2473.072724,5571.429,8507.143,201875479.190326035002_+20dB.wav,6843.75,5835.938,modws.sa.seq
72,2475.052917,2475.76405,3214.286,5515.789,201875479.190326035002_+20dB.wav,4523.438,4523.438,modws.m
73,2475.943263,2476.384275,443.697,1129.412,201875479.190326035002_+20dB.wav,960.938,937.5,dws
74,2476.720547,2478.401907,9357.983,10366.387,201875479.190326035002_+20dB.wav,9960.938,10031.25,dws.seq
75,2477.577714,2478.3991,407.143,1071.429,201875479.190326035002_+20dB.wav,632.812,562.5,modws
76,2478.327435,2479.192922,8026.891,9600,201875479.190326035002_+20dB.wav,8882.812,9515.625,modws
77,2481.203588,2482.029972,3690.756,4863.158,201875479.190326035002_+20dB.wav,4242.188,4242.188,uws.seq
78,2482.803175,2483.563922,9452.632,10084.034,201875479.190326035002_+20dB.wav,9914.062,9914.062,dws.seq
79,2490.327993,2490.99777,665.546,7757.143,201875479.190326035002_+20dB.wav,1031.25,984.375,pulse.flat.seg.4
80,2491.521618,2493.439897,3852.632,4673.684,201875479.190326035002_+20dB.wav,4406.25,4570.312,trill
81,2494.725461,2495.850043,385.714,8314.286,201875479.190326035002_+20dB.wav,703.125,703.125,pulse.d.seg
82,2506.22822,2507.789404,4210.526,8147.368,201875479.190326035002_+20dB.wav,5250,4734.375,uws
83,2520.762398,2521.033613,605.042,1391.597,201875479.190326035002_+20dB.wav,773.438,773.438,dws
84,2523.503283,2525.100859,5431.579,7705.263,201875479.190326035002_+20dB.wav,6421.875,6468.75,modws.sa.seq
85,2528.218297,2528.874303,300,835.714,201875479.190326035002_+20dB.wav,515.625,515.625,dws
86,2530.439897,2530.754119,364.286,968.067,201875479.190326035002_+20dB.wav,632.812,632.812,dws
87,2544.406476,2545.147103,728.571,8531.092,201875479.190326035002_+20dB.wav,914.062,843.75,pulse.flat
88,2545.944316,2546.975183,1285.714,11935.714,201875479.190326035002_+20dB.wav,4664.062,3585.938,pulse.flat
89,2565.078271,2567.735372,2807.143,6757.895,201875479.190326035002_+20dB.wav,4148.438,4453.125,modws
90,2572.914543,2574.301524,2592.857,11939.496,201875479.190326035002_+20dB.wav,4734.375,3914.062,pulse.flat
91,2594.062935,2595.088118,4442.105,7831.579,201875479.190326035002_+20dB.wav,6187.5,6070.312,dws.seq
92,2605.428729,2607.177051,3031.579,5936.842,201875479.190326035002_+20dB.wav,4195.312,4757.812,modws.seg
93,2608.930524,2610.011004,1607.143,11939.496,201875479.190326035002_+20dB.wav,4570.312,5578.125,pulse.flat.seg
94,2609.402679,2610.229062,400,610.526,201875479.190326035002_+20dB.wav,492.188,492.188,flatws.seg
95,2623.933827,2624.953669,5121.429,8485.714,201875479.190326035002_+20dB.wav,6656.25,6421.875,modws.sa.seq
96,2626.896333,2627.871917,564.706,1642.105,201875479.190326035002_+20dB.wav,890.625,867.188,modws
97,2641.550151,2642.520378,1221.429,12000,201875479.190326035002_+20dB.wav,3773.438,3750,pulse.flat.seg
98,2666.041892,2666.315316,3792.857,4547.368,201875479.190326035002_+20dB.wav,4031.25,4031.25,uws
99,2678.692325,2679.494103,1452.632,7326.316,201875479.190326035002_+20dB.wav,2835.938,1453.125,modws
100,2713.611905,2715.302081,2464.286,11878.992,201875479.190326040002_+20dB.wav,4617.188,4640.625,pulse.flat.seg
101,2742.752014,2744.205062,2421.429,12000,201875479.190326040002_+20dB.wav,4968.75,3304.688,pulse.d.seg
102,2743.499995,2743.776756,544.538,1008.403,201875479.190326040002_+20dB.wav,773.438,750,dws
103,2743.862513,2744.178254,1050,1768.421,201875479.190326040002_+20dB.wav,1406.25,1218.75,dws
104,2749.260747,2750.126234,2217.617,11357.513,201875479.190326040002_+20dB.wav,3914.062,2437.5,pulse.d.seg
105,2792.40714,2793.311216,5969.748,7704.202,201875479.190326040002_+20dB.wav,6937.5,6914.062,modws.sa.seq
106,2899.78173,2901.095755,631.579,1663.158,201875479.190326040002_+20dB.wav,1570.312,1570.312,modws.seg.t
107,2987.278377,2988.1761,535.714,11978.571,201875479.190326040002_+20dB.wav,2414.062,867.188,pulse.flat
108,3007.532518,3008.19885,921.429,2400,201875479.190326041002_+20dB.wav,1710.938,1734.375,modws
109,3009.054012,3009.835207,385.714,12000,201875479.190326041002_+20dB.wav,2789.062,492.188,pulse.d
110,3010.602249,3011.285659,4928.571,10478.571,201875479.190326041002_+20dB.wav,7523.438,7218.75,aws.seq
111,3012.261333,3013.193148,1242.857,11807.143,201875479.190326041002_+20dB.wav,3656.25,1546.875,pulse.d
112,3067.229385,3068.242744,3915.789,4589.474,201875479.190326041002_+20dB.wav,4453.125,4453.125,trill
113,3093.644572,3095.197156,3257.143,6357.895,201875479.190326041002_+20dB.wav,4500,4968.75,modws
114,3165.892042,3168.07236,3157.895,7221.053,201875479.190326041002_+20dB.wav,5156.25,5531.25,modws
115,3169.585208,3170.53975,2057.143,12000,201875479.190326041002_+20dB.wav,5742.188,5718.75,pulse.flat
116,3177.97725,3179.420426,3473.684,6231.579,201875479.190326041002_+20dB.wav,5507.812,6187.5,modws
117,3189.705062,3190.482347,497.409,11025.907,201875479.190326041002_+20dB.wav,679.688,679.688,pulse.d
118,3221.227257,3221.721573,5614.286,10778.571,201875479.190326041002_+20dB.wav,6656.25,6492.188,aws.seq
119,3231.83522,3232.965809,535.714,11957.143,201875479.190326041002_+20dB.wav,773.438,820.312,pulse.d
120,3237.409031,3237.585196,3664.286,9257.143,201875479.190326041002_+20dB.wav,5976.562,6351.562,aws
121,3263.806802,3265.056221,2884.211,5389.474,201875479.190326041002_+20dB.wav,3375,3492.188,modws.seg
122,3277.601427,3278.601974,707.143,1885.714,201875479.190326041002_+20dB.wav,937.5,820.312,modws
123,3289.938782,3290.192365,5142.857,6600,201875479.190326041002_+20dB.wav,5437.5,5343.75,dws
124,3320.539125,3320.986765,1092.857,12000,201875479.190326042002_+20dB.wav,2156.25,2132.812,pulse.d
125,3321.867675,3323.624841,3242.105,6063.158,201875479.190326042002_+20dB.wav,3984.375,3914.062,modws.seg
126,3699.86879,3701.818256,3178.947,6715.789,201875479.190326043002_+20dB.wav,4289.062,3375,modws
127,4016.817904,4019.228807,3221.053,6463.158,201875479.190326044002_+20dB.wav,4523.438,4734.375,modws
128,4072.008249,4073.584869,3544.041,4947.368,201875479.190326044002_+20dB.wav,4382.812,4476.562,modws.seg
129,4186.294353,4187.281119,3191.71,4207.254,201875479.190326044002_+20dB.wav,3914.062,4125,dws.seg
130,4217.812544,4219.494443,3309.568,4367.73,201875479.190326045002_+20dB.wav,3890.625,3960.938,dws
