Selection,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_File,Center_Freq,Peak_Freq,Call_type
27,206.3050079,206.7572143,1538.462,5406.593,134529059.180822224502_+20dB.wav,2484.375,2718.75,dws
28,212.9874954,214.115284,1252.747,2153.846,134529059.180822224502_+20dB.wav,1851.562,1851.562,dws.seq
29,214.1886078,214.4574614,1418.386,1912.088,134529059.180822224502_+20dB.wav,1664.062,1664.062,dws
30,214.510598,215.071984,1170.732,1928.571,134529059.180822224502_+20dB.wav,1734.375,1687.5,modws
31,218.0076226,220.4728844,3582.418,4549.451,134529059.180822224502_+20dB.wav,4078.125,3843.75,modws.seg
32,223.1143311,223.3746774,4087.912,4505.495,134529059.180822224502_+20dB.wav,4289.062,4289.062,trill
33,223.5039315,224.4232492,792.857,1307.143,134529059.180822224502_+20dB.wav,937.5,937.5,modws.seg
34,223.6765305,223.9453842,4175.824,4461.538,134529059.180822224502_+20dB.wav,4312.5,4289.062,trill
35,224.2587032,224.5424487,4175.824,4417.582,134529059.180822224502_+20dB.wav,4312.5,4312.5,trill
36,224.6890961,224.9928658,4219.78,4461.538,134529059.180822224502_+20dB.wav,4382.812,4406.25,trill
37,225.1779209,225.460741,4219.78,4505.495,134529059.180822224502_+20dB.wav,4382.812,4406.25,trill
38,227.7078962,229.4543443,4329.67,4593.407,134529059.180822224502_+20dB.wav,4476.562,4546.875,trill
39,227.7390069,227.9624697,1002.532,2065.934,134529059.180822224502_+20dB.wav,1664.062,1734.375,dws.seq
40,228.1579996,228.4897021,1264.286,2109.89,134529059.180822224502_+20dB.wav,1781.25,1851.562,dws.seq
41,228.2068821,228.5254251,857.143,1071.429,134529059.180822224502_+20dB.wav,937.5,937.5,flatws
42,228.6957069,229.0064598,1318.681,2065.934,134529059.180822224502_+20dB.wav,1664.062,1617.188,dws.seq
43,229.2543638,229.6314572,1215.19,2373.626,134529059.180822224502_+20dB.wav,1687.5,1429.688,dws.seq
44,229.8514283,230.1796392,1340.659,2314.286,134529059.180822224502_+20dB.wav,1804.688,1781.25,dws.seq
45,230.3924623,230.7346396,1340.659,2395.604,134529059.180822224502_+20dB.wav,1992.188,1757.812,dws.seq
46,231.0422756,231.3955783,1208.791,2307.692,134529059.180822224502_+20dB.wav,1734.375,1359.375,dws.seq
47,231.3511856,231.8539768,729.114,2871.429,134529059.180822224502_+20dB.wav,1828.125,2203.125,pulse.flat
48,233.543074,234.1128217,427.767,967.033,134529059.180822224502_+20dB.wav,703.125,703.125,dws
49,235.2993351,236.9454101,1114.286,2241.758,134529059.180822224502_+20dB.wav,1523.438,1359.375,dws.seq
50,235.3362624,236.0678705,5425.891,7677.298,134529059.180822224502_+20dB.wav,7289.062,7476.562,dws.seg
51,238.7124237,239.2251008,4570.356,7046.904,134529059.180822224502_+20dB.wav,5671.875,5015.625,aws
52,249.1721268,249.8140507,1780.22,2109.89,134529059.180822224502_+20dB.wav,1921.875,1968.75,flatws
53,249.7246357,250.105009,1626.374,2989.011,134529059.180822224502_+20dB.wav,1804.688,1734.375,uws
54,251.1436289,251.4718398,2859.287,4564.286,134529059.180822224502_+20dB.wav,3492.188,3187.5,dws
55,251.3871539,252.590697,3604.396,4901.099,134529059.180822224502_+20dB.wav,4101.562,4289.062,modws.seg
56,254.0447034,255.6683,3472.527,5912.088,134529059.180822224502_+20dB.wav,4148.438,4054.688,modws.seg
57,254.9833119,255.286508,1392.857,1890.11,134529059.180822224502_+20dB.wav,1617.188,1617.188,dws
58,257.7134831,258.5165524,4241.758,4527.473,134529059.180822224502_+20dB.wav,4382.812,4382.812,trill
59,260.858251,261.5181645,3692.308,4439.56,134529059.180822224502_+20dB.wav,4289.062,3726.562,trill
60,269.1087304,270.33497,450.281,3796.134,134529059.180822224502_+20dB.wav,937.5,1359.375,pulse.flat
61,270.2238173,271.0362293,1221.429,2175.824,134529059.180822224502_+20dB.wav,1523.438,1851.562,modws
62,279.5490564,279.9514803,1307.143,1928.571,134529059.180822224502_+20dB.wav,1523.438,1640.625,dws
63,280.2078213,280.5335841,1516.484,2153.846,134529059.180822224502_+20dB.wav,1640.625,1617.188,dws
64,284.3283836,285.2711171,639.594,1757.143,134529059.180822224502_+20dB.wav,960.938,937.5,modws.seg
65,287.0011703,288.3943209,720.45,1614.213,134529059.180822224502_+20dB.wav,960.938,937.5,modws.seg
66,288.9393721,290.5540647,769.231,1582.418,134529059.180822224502_+20dB.wav,960.938,960.938,modws
67,290.6183237,291.2945961,3782.364,6263.736,134529059.180822224502_+20dB.wav,4195.312,3984.375,aws
68,291.0931821,292.3577443,600,1628.571,134529059.180822224502_+20dB.wav,937.5,843.75,modws
69,292.5946891,292.7655814,6168.856,6911.82,134529059.180822224502_+20dB.wav,6609.375,6820.312,nws
70,311.1280803,311.4342286,1478.571,1956.044,134529059.180822230002_+20dB.wav,1734.375,1734.375,dws
71,313.4310817,313.7864465,769.231,945.055,134529059.180822230002_+20dB.wav,867.188,867.188,flatws
72,314.3543022,315.0554806,4263.736,4549.451,134529059.180822230002_+20dB.wav,4453.125,4476.562,flatws
73,326.9310912,327.8015235,3669.794,4714.286,134529059.180822230002_+20dB.wav,4382.812,4359.375,modws
74,329.0201094,330.2273811,4241.758,4615.385,134529059.180822230002_+20dB.wav,4523.438,4546.875,flatws
75,336.1069466,336.95316,1414.286,1864.286,134529059.180822230002_+20dB.wav,1664.062,1687.5,modws
76,348.3186655,348.9912095,540.338,985.714,134529059.180822230002_+20dB.wav,726.562,773.438,dws
77,349.0971348,349.961437,450.281,878.571,134529059.180822230002_+20dB.wav,726.562,843.75,dws
78,350.2095065,350.7166709,405.253,1058.161,134529059.180822230002_+20dB.wav,656.25,609.375,dws
79,382.5097519,382.9777146,1274.725,1516.484,134529059.180822230002_+20dB.wav,1429.688,1429.688,flatws
80,384.5578349,385.1207527,1318.681,1538.462,134529059.180822230002_+20dB.wav,1429.688,1382.812,flatws
81,384.9022447,385.8811856,2881.801,10941.839,134529059.180822230002_+20dB.wav,3468.75,3070.312,pulse.flat
82,418.8001953,419.3220762,3685.279,5695.431,134529059.180822230002_+20dB.wav,4429.688,4781.25,aws
83,434.0628068,434.3660535,4087.912,4263.736,134529059.180822230002_+20dB.wav,4171.875,4171.875,flatws
84,445.8892818,446.2567635,593.407,1032.967,134529059.180822230002_+20dB.wav,820.312,820.312,dws
85,452.1086323,452.5707684,615.385,1010.989,134529059.180822230002_+20dB.wav,820.312,867.188,dws
86,467.1300617,468.4017421,3318.681,4439.56,134529059.180822230002_+20dB.wav,3984.375,4007.812,modws.seg
87,468.9794736,470.0608684,2791.745,7735.714,134529059.180822230002_+20dB.wav,3046.875,3000,pulse.flat
88,470.8896932,471.5166997,1307.143,9750,134529059.180822230002_+20dB.wav,1687.5,1710.938,pulse.d
89,472.4242057,472.8587388,1340.102,3648.352,134529059.180822230002_+20dB.wav,1781.25,1781.25,modws
90,472.6078261,473.36734,3654.822,7401.015,134529059.180822230002_+20dB.wav,4664.062,4664.062,modws
91,494.1923646,495.2266802,1373.358,2307.692,134529059.180822230002_+20dB.wav,1500,1476.562,modws
92,502.6515668,503.1535705,3807.107,5035.714,134529059.180822230002_+20dB.wav,4335.938,4359.375,modws
93,504.0518678,504.6638596,3685.279,5292.857,134529059.180822230002_+20dB.wav,4054.688,3843.75,modws.seg
94,508.0122646,509.5133789,813.187,1824.176,134529059.180822230002_+20dB.wav,1242.188,960.938,modws
95,509.0985973,510.3182526,5538.462,9824.176,134529059.180822230002_+20dB.wav,7898.438,6328.125,aws.seq
96,510.1207376,511.0046174,514.286,1714.286,134529059.180822230002_+20dB.wav,890.625,937.5,modws
97,511.7476233,513.0103453,632.689,1898.067,134529059.180822230002_+20dB.wav,1218.75,960.938,modws.seg
98,512.7783849,513.418694,3076.923,5472.527,134529059.180822230002_+20dB.wav,4265.625,4242.188,modws
99,515.3163883,515.4981431,7497.186,8352.72,134529059.180822230002_+20dB.wav,7687.5,7617.188,uws
100,516.0528965,517.3358451,5780.22,9912.088,134529059.180822230002_+20dB.wav,7617.188,6140.625,modws.seg
101,517.3635911,517.5512304,3258.883,10477.157,134529059.180822230002_+20dB.wav,6515.625,7921.875,aws
102,520.1786701,520.7338354,664.286,1071.429,134529059.180822230002_+20dB.wav,843.75,867.188,dws
103,525.1712064,525.9079353,2807.143,11479.167,134529059.180822230002_+20dB.wav,4898.438,4921.875,pulse.mod
104,525.2101867,525.3700062,479.167,1125,134529059.180822230002_+20dB.wav,796.875,726.562,dws
105,525.8923431,526.1691037,1062.5,2104.167,134529059.180822230002_+20dB.wav,1757.812,1781.25,dws
106,527.468261,527.8463705,1274.725,2093.809,134529059.180822230002_+20dB.wav,1546.875,1429.688,modws
107,528.067415,529.0964967,520.833,3775.044,134529059.180822230002_+20dB.wav,914.062,937.5,pulse.flat
108,528.7534695,529.6383238,1104.167,3312.5,134529059.180822230002_+20dB.wav,1617.188,1453.125,pulse.flat
109,530.8454513,532.4865247,6062.5,6562.5,134529059.180822230002_+20dB.wav,6328.125,6445.312,nws.seq
110,531.9096153,532.5722815,416.667,1076.923,134529059.180822230002_+20dB.wav,820.312,820.312,dws
111,533.6236051,535.85718,5802.198,6945.055,134529059.180822230002_+20dB.wav,6421.875,6375,modws
112,535.1700582,535.5862638,416.667,1416.667,134529059.180822230002_+20dB.wav,843.75,937.5,modws
113,536.1504726,536.5859724,901.099,1604.396,134529059.180822230002_+20dB.wav,1359.375,1453.125,modws
114,542.2026073,542.5729208,1291.667,1979.167,134529059.180822230002_+20dB.wav,1710.938,1476.562,aws
115,542.4247954,544.1667587,4197.802,4747.253,134529059.180822230002_+20dB.wav,4570.312,4593.75,trill
116,544.0111991,544.4945556,1604.396,1780.22,134529059.180822230002_+20dB.wav,1734.375,1757.812,flatws
117,549.2909942,549.6768998,769.231,967.033,134529059.180822230002_+20dB.wav,914.062,937.5,flatws
118,555.1532185,555.8471351,1242.857,1780.22,134529059.180822230002_+20dB.wav,1453.125,1593.75,modws
119,561.186852,561.682991,659.341,967.033,134529059.180822230002_+20dB.wav,890.625,867.188,flatws
120,561.8540917,562.8284752,3736.264,5516.484,134529059.180822230002_+20dB.wav,4054.688,3960.938,modws
121,568.2457698,569.5633061,3736.264,6989.011,134529059.180822230002_+20dB.wav,5226.562,6257.812,modws
122,573.3379237,574.2712064,3872.42,5076.923,134529059.180822230002_+20dB.wav,4171.875,4054.688,modws
123,578.0520953,578.8704422,416.667,967.033,134529059.180822230002_+20dB.wav,726.562,750,dws
124,583.4106493,584.0577234,1145.833,1846.154,134529059.180822230002_+20dB.wav,1593.75,1617.188,dws
125,584.8614661,585.0836542,1312.5,1912.088,134529059.180822230002_+20dB.wav,1476.562,1453.125,dws
126,588.1730807,589.3278105,1164.835,1582.418,134529059.180822230002_+20dB.wav,1476.562,1453.125,flatws.seg
127,717.1642647,717.9084732,6329.67,7520.833,134529059.180822231502_+20dB.wav,7335.938,7429.688,nws
128,732.5170747,732.9139859,583.333,1104.167,134529059.180822231502_+20dB.wav,937.5,937.5,dws
129,771.9409917,772.624561,725.275,945.055,134529059.180822231502_+20dB.wav,867.188,914.062,flatws
130,785.1242452,785.5088968,495.31,1103.189,134529059.180822231502_+20dB.wav,843.75,937.5,dws.seq
131,811.2987568,812.0705287,725.275,901.099,134529059.180822231502_+20dB.wav,796.875,796.875,flatws
132,846.0920295,846.7755989,703.297,901.099,134529059.180822231502_+20dB.wav,820.312,843.75,flatws
133,856.2488398,856.8608316,703.297,901.099,134529059.180822231502_+20dB.wav,796.875,796.875,flatws
134,881.0232085,881.1752319,562.5,1062.5,134529059.180822231502_+20dB.wav,773.438,773.438,dws
135,881.5533415,881.7794276,604.167,1166.667,134529059.180822231502_+20dB.wav,867.188,867.188,dws
136,938.4940655,938.8799515,659.341,923.077,134529059.180822233002_+20dB.wav,867.188,867.188,flatws
137,1000.387512,1000.785111,1494.505,1692.308,134529059.180822233002_+20dB.wav,1570.312,1593.75,flatws
138,1000.789009,1001.116445,769.231,945.055,134529059.180822233002_+20dB.wav,867.188,843.75,flatws
139,1027.838451,1028.403666,747.253,945.055,134529059.180822233002_+20dB.wav,867.188,867.188,flatws
140,1034.965471,1035.23273,4527.473,5032.967,134529059.180822233002_+20dB.wav,4734.375,4757.812,aws
141,1037.14071,1037.862868,813.187,1032.967,134529059.180822233002_+20dB.wav,914.062,960.938,flatws
142,1039.1414,1039.386388,6571.429,7032.967,134529059.180822233002_+20dB.wav,6796.875,6750,modws
143,1060.114799,1060.362868,835.165,1076.923,134529059.180822233002_+20dB.wav,984.375,984.375,flatws
144,1060.489659,1060.963748,720.45,1148.218,134529059.180822233002_+20dB.wav,914.062,960.938,dws
145,1069.661642,1070.523017,1260.788,9568.48,134529059.180822233002_+20dB.wav,1875,1500,pulse.flat
146,1088.720097,1089.668274,681.319,945.055,134529059.180822233002_+20dB.wav,820.312,867.188,flatws
147,1099.150908,1100.612672,6043.956,10351.648,134529059.180822233002_+20dB.wav,7406.25,7429.688,aws.seq
148,1112.147978,1112.748275,6064.286,10350,134529059.180822233002_+20dB.wav,7687.5,7875,aws.seq
149,1126.706606,1126.95608,5207.143,7317.073,134529059.180822233002_+20dB.wav,6421.875,6164.062,dws
150,1127.080817,1127.642135,652.908,6686.679,134529059.180822233002_+20dB.wav,960.938,937.5,pulse.flat
151,1156.341375,1156.815464,535.714,1103.189,134529059.180822233002_+20dB.wav,890.625,890.625,dws
152,1157.102122,1157.339166,1406.593,1575.985,134529059.180822233002_+20dB.wav,1476.562,1476.562,flatws
153,1167.493542,1168.055832,3978.022,5230.769,134529059.180822233002_+20dB.wav,4242.188,4242.188,modws
154,1196.802618,1197.563364,6551.595,7242.857,134529059.180822233002_+20dB.wav,6960.938,7171.875,modws
155,1278.995533,1280.331831,4263.736,4571.429,134529059.180822234502_+20dB.wav,4453.125,4429.688,trill
156,1281.09399,1282.341361,4175.824,4571.429,134529059.180822234502_+20dB.wav,4429.688,4453.125,trill
157,1320.451763,1322.689236,3472.527,5098.901,134529059.180822234502_+20dB.wav,3960.938,3984.375,uws.seq
158,1322.09167,1322.525966,5736.264,6219.78,134529059.180822234502_+20dB.wav,6000,6000,modws
159,1325.341831,1327.208991,3692.308,4813.187,134529059.180822234502_+20dB.wav,4101.562,4078.125,uws.seq
160,1328.288422,1329.939462,3759.85,5538.462,134529059.180822234502_+20dB.wav,4125,3843.75,uws.seq
161,1574.118484,1575.48563,1735.714,8893.058,134529059.180823000002_+20dB.wav,3445.312,3515.625,pulse.mod.seg
162,1733.593158,1734.899239,1735.714,8378.571,134529059.180823000002_+20dB.wav,3656.25,4687.5,pulse.flat.seg
163,1741.228218,1741.757433,5133.208,7789.869,134529059.180823000002_+20dB.wav,7054.688,7265.625,uws
164,1751.210048,1751.878854,5043.152,9613.508,134529059.180823000002_+20dB.wav,6796.875,5179.688,modws.seg
165,1762.998848,1763.544573,5494.949,6626.263,134529059.180823000002_+20dB.wav,5812.5,5625,modws
166,1931.090569,1931.368964,3626.374,4615.385,134529059.180823001502_+20dB.wav,4078.125,4078.125,dws
167,1974.728765,1975.136701,540.338,5110.694,134529059.180823001502_+20dB.wav,867.188,867.188,pulse.d
168,2008.964709,2010.540439,2945.055,6747.253,134529059.180823001502_+20dB.wav,3140.625,3117.188,modws.seg
169,2068.735356,2069.624108,1535.354,11633.752,134529059.180823001502_+20dB.wav,3820.312,3820.312,pulse.mod.seg
170,2069.798794,2070.194115,5956.044,9472.527,134529059.180823001502_+20dB.wav,6281.25,6093.75,aws
171,2138.887714,2139.413949,7838.384,8487.805,134529059.180823003002_+20dB.wav,8203.125,8179.688,modws
172,2142.03098,2143.406987,8404.04,9454.545,134529059.180823003002_+20dB.wav,9117.188,9187.5,dws.seq
173,2361.849772,2362.07196,3676.768,4868.687,134529059.180823003002_+20dB.wav,4429.688,4453.125,dws
174,2362.208391,2362.960712,3406.593,4424.242,134529059.180823003002_+20dB.wav,3914.062,4218.75,modws
175,2367.902206,2368.111687,4392.857,4928.571,134529059.180823003002_+20dB.wav,4664.062,4757.812,uws
176,2377.067246,2379.415638,4607.143,7885.714,134529059.180823003002_+20dB.wav,7242.188,7289.062,modws.seg
177,2424.743706,2425.417422,3054.945,5032.967,134529059.180823004502_+20dB.wav,3703.125,3726.562,pulse.n
178,2549.781524,2550.355019,3274.725,5252.747,134529059.180823004502_+20dB.wav,4101.562,4101.562,aws.seg
179,2553.596998,2554.068812,3802.198,4373.626,134529059.180823004502_+20dB.wav,3984.375,3960.938,aws
