freq,db
100,68.31605996
126,67.92430152
158,66.45838719
200,68.09319376
251,68.63102696
316,68.51023264
398,67.7829225
501,69.37514578
631,75.34818443
794,73.91978458
1000,74.05063573
1260,79.03576447
1580,72.78469802
2000,77.39244333
2510,74.1452247
3160,91.25701276
3980,89.45365467
5010,75.25519376
6310,76.78200775
7940,80.43318842
10000,71.07071258
