freq,db
648,59.3
649,56.7
650,50
651,54.9
652,55.6
653,55.2
654,50.6
655,55.1
656,53.9
657,52.3
658,57.3
659,54.7
660,54.9
661,55.4
662,60.9
663,57.1
664,54.8
665,55.4
666,57.7
667,53.1
668,54.6
669,55.2
670,53.4
671,56.8
672,58.9
673,58.7
674,54.3
675,58.4
676,57.4
677,58.6
678,54.1
679,56.8
680,54.4
681,50.9
682,56.2
683,54.9
684,50
685,50.3
686,53.6
687,54
688,53.7
689,47.9
690,56
691,49.4
692,51
693,53.2
694,53.2
695,50
696,50.9
697,59.1
698,53.4
699,56.8
700,58.3
701,59.4
702,54.8
703,57.3
704,51.6
705,54
706,59.3
707,56.1
708,54.5
709,57.9
710,60.7
711,59.5
712,58.7
713,65.1
714,60
715,52.3
716,61.4
717,64.8
718,62.2
719,56.2
720,65.9
721,65.7
722,54.9
723,62.1
724,66.7
725,64.4
726,58.7
727,58.4
728,59.6
729,54.6
730,60.1
731,62.1
732,59.4
733,62
734,62.9
735,63.8
736,64.5
737,62.2
738,50.1
739,66.6
740,69
741,68.5
742,66.1
743,66.2
744,66
745,57.5
746,53.5
747,59.7
748,63.8
749,65.6
750,64.5
751,63.2
752,65.4
753,67.5
754,67.4
755,66.5
756,63.4
757,59.9
758,62.3
759,63.1
760,66.3
761,65.8
762,61.2
763,55.9
764,46.3
765,54.1
766,61.5
767,63
768,58.4
769,55.5
770,56.3
771,56.7
772,56
773,54
774,56
775,57.1
776,58.2
777,54.1
778,57.2
779,59.7
780,60.9
781,59
782,51.6
783,50.7
784,54.2
785,57.4
786,58.5
787,56.6
788,55.7
789,58.5
790,59.5
791,55.2
792,56.1
793,48.2
794,58.4
795,54.1
796,57
797,60.7
798,62.8
799,61.6
800,60.7
801,57.6
802,61.9
803,58.7
804,61.1
805,60.8
806,60.4
807,55.4
808,55.1
809,56.4
810,52.6
811,55.6
812,53
813,54.8
814,48.6
815,57.3
816,56.6
817,51.6
818,55.3
819,54.8
820,51.6
821,52.8
822,52.7
823,54.2
824,55.8
825,54.1
826,59.1
827,61.3
828,54.9
829,50.1
830,51.2
831,57.1
832,60.3
833,58.9
834,53.9
835,52.9
836,59.5
837,62.1
838,59.6
839,53.1
840,54
841,58.6
842,61.5
843,56.5
844,51.8
845,52
846,52.7
847,56.9
848,60.7
849,60.1
850,59.7
851,60.1
852,60.3
853,59.2
854,58
855,56.9
856,58.3
857,53.3
858,57.8
859,63.2
860,63.5
861,62.4
862,59.2
863,58.2
864,60.7
865,57
866,60.7
867,61.2
868,59.8
869,56.5
870,58.5
871,61
872,60.1
873,60.2
