freq,db
649,55.1
650,54.9
651,55
652,55.1
653,55.2
654,55
655,55.6
656,56
657,55.9
658,55.7
659,56.8
660,56.3
661,56.3
662,56.4
663,56.9
664,56.8
665,56.7
666,57.1
667,56.5
668,56.5
669,55.4
670,55.4
671,54.5
672,54.5
673,54.2
674,55.1
675,55.3
676,54.9
677,55.3
678,55.1
679,55.6
680,56
681,56
682,55.7
683,55.3
684,55.4
685,55.6
686,56.3
687,56.3
688,56.4
689,57.3
690,58.1
691,58.7
692,58.7
693,58.5
694,58.8
695,58.3
696,58.6
697,58.5
698,58.2
699,58.3
700,58
701,57.6
702,57.2
703,56.4
704,56.5
705,56.4
706,55.9
707,55.9
708,56
709,55.9
710,56.2
711,55.7
712,55.4
713,55.7
714,56.4
715,55.4
716,55.6
717,55.9
718,55.9
719,56.7
720,57.6
721,57.3
722,58.7
723,57.9
724,57.6
725,58.3
726,57.7
727,57.3
728,57.4
729,57.1
730,57.9
731,57.9
732,57.6
733,57.9
734,57.5
735,57.4
736,57.6
737,57.7
738,58.7
739,58.4
740,58
741,58.2
742,57.6
743,57.3
744,58.2
745,58.1
746,57.8
747,57.4
748,57.4
749,57.1
750,58
751,57.9
752,57.8
753,57.6
754,57.8
755,57.7
756,57.7
757,58.4
758,58.1
759,58.2
760,58.7
761,58.4
762,59.3
763,60.7
764,60.3
765,59
766,59.4
767,59.2
768,59.6
769,58.9
770,59
771,58.5
772,58.4
773,57.6
774,58.5
775,58
776,58.5
777,58.5
778,58.2
779,57.8
780,58.8
781,59
782,60
783,59.5
784,60
785,59.1
786,59
787,59.3
788,59.4
789,59.9
790,59.8
791,59.8
792,59.2
793,59.3
794,58.7
795,59
796,60
797,60
798,60.2
799,60.1
800,60.7
801,59.9
802,59.4
803,59.8
804,59.5
805,59.3
806,59.9
807,59
808,58.8
809,59.5
810,59
811,58.8
812,59.6
813,59.2
814,58.2
815,59.2
816,59.3
817,58.5
818,58.3
819,59.2
820,59.4
821,59.5
822,59.5
823,58.9
824,59.1
825,58.2
826,59.1
827,58.7
828,58.7
829,59.4
830,59.1
831,58.8
832,58.8
833,59.6
834,58.7
835,58.6
836,58.8
837,58
838,58.8
839,59.2
840,59.2
841,58.6
842,59
843,60.4
844,59.8
845,59.4
846,59
847,59
848,58.6
849,58.6
850,58.3
851,58.3
852,57.6
853,57.2
854,57.7
855,57.6
856,57.7
857,57.5
858,57.8
859,58.1
860,58.1
861,58.1
862,58.3
863,58.9
864,59.4
865,58.5
866,58.3
867,59
868,59.5
869,58.6
870,58.4
871,58.4
872,57.6
873,58.1
874,58.1
875,58.3
876,58.3
877,58
878,58.8
879,59.6
880,58.9
881,59.1
882,58.9
883,59.1
884,58.8
885,58.7
886,59
887,58.8
888,59.3
889,59.2
890,58.9
891,58.4
892,58.6
893,59
894,58.3
895,59
896,59.2
897,58.9
898,58.6
899,57.9
900,57.9
901,58
902,58.9
903,57.7
904,57.3
905,57.6
906,57.8
907,58
908,58.2
909,58.7
910,58.8
911,60.1
912,60
913,60.6
914,61.1
915,62.2
916,63.3
917,61.7
918,60.5
919,60.1
920,59.4
921,59.9
922,60.2
923,60.7
924,60.6
925,61
926,61.5
927,61.3
928,61.1
929,61.1
930,61
931,60.8
932,61
933,60.8
934,61.1
935,61.4
936,61.5
937,61.3
938,61.5
939,61.6
940,62
941,62
942,61.2
943,61.8
944,61.4
945,62
946,62.1
947,61.2
948,60.6
949,61
950,61.2
951,60.3
952,60.5
953,61.4
954,60.9
955,59.7
956,59.6
957,59.8
958,59.1
959,59.3
960,59.2
961,59.4
962,58.5
963,58.1
964,58
965,57.8
966,58.2
967,58.6
968,58.8
969,58.6
970,58.5
971,58.6
972,58.9
973,58.6
974,57.9
975,57.8
976,58.3
977,58.6
978,59
979,59.2
980,58.7
981,58.4
982,59.3
983,58.8
984,58.6
985,58.8
986,58.9
987,58.8
988,58.6
989,58.2
990,58.6
991,58.6
992,58.2
993,58.1
994,57.6
995,57.6
996,57.5
997,57.4
998,57.8
999,58.1
1000,57.3
1001,56.9
1002,56
1003,56.1
1004,55.8
1005,56
1006,55.2
1007,55.2
1008,55.1
1009,54.6
1010,54.3
1011,54.2
1012,53.9
1013,54.1
1014,54.6
1015,54.6
1016,54.4
1017,54.6
1018,54.7
1019,55
1020,54.4
1021,54.3
1022,53.8
1023,53.8
1024,54.2
1025,53.8
1026,53.6
1027,54.6
1028,54.6
1029,53.2
1030,53.1
1031,53.4
1032,54
1033,53.8
1034,54
1035,53.8
1036,53.1
1037,52.7
1038,53.3
1039,53.1
1040,52.9
1041,53.2
1042,53.1
1043,53.1
1044,53.8
1045,53.8
1046,53.8
1047,53
1048,53.6
1049,53.4
1050,53.2
1051,53
1052,52.5
1053,52.7
1054,52.8
1055,52
1056,52.4
1057,52.1
1058,52.1
1059,52.1
1060,51.9
1061,51.3
1062,51.6
1063,51.5
1064,52.2
1065,52.7
1066,52.3
1067,53.8
1068,56.5
1069,55.9
1070,53.5
1071,53.3
1072,53.7
1073,53.3
1074,53.2
1075,52.4
1076,51.9
1077,52
1078,52.1
1079,51.6
1080,52.3
1081,51.5
1082,51.6
1083,51.7
1084,52.7
1085,53.5
1086,51.9
1087,51.8
1088,51.2
1089,51.6
1090,51.4
1091,51.6
1092,51.7
1093,51.2
1094,51.5
1095,51.6
1096,50.6
1097,50.7
1098,50.5
1099,50.8
1100,50.6
1101,50.5
1102,50.1
1103,50.6
1104,50
1105,50.8
1106,50.5
1107,50.2
1108,50.4
1109,50
1110,49.8
1111,49.8
1112,48.8
1113,48.7
1114,48.7
1115,49.1
1116,48
1117,48.5
1118,48.6
1119,48.2
1120,47.9
1121,47.5
1122,47.7
1123,47.6
1124,46.6
1125,47.1
1126,47
1127,46.8
1128,46.2
1129,45.8
1130,46.3
1131,46
1132,46.3
1133,46.2
1134,46
1135,46.3
1136,46
1137,45.4
1138,45.6
1139,45.8
1140,46.1
1141,46.5
1142,46
1143,45.8
1144,45.2
1145,44.6
1146,44.8
1147,44.1
1148,42.6
1149,43.2
1150,42.7
1151,42.7
1152,42.4
1153,42.4
1154,41.9
1155,41.2
1156,40.6
1157,41.2
1158,40.8
1159,41.3
1160,41.1
1161,41.1
1162,40.8
1163,41.4
1164,40.8
1165,40.7
1166,39.9
1167,40.3
1168,39.5
1169,39.3
1170,39.2
1171,38.9
1172,39.3
1173,39.7
1174,39.8
1175,39.2
1176,39.1
1177,40.1
1178,40.6
1179,40.6
1180,40.4
1181,39.9
1182,39.3
1183,39.7
1184,39.8
1185,40
1186,39.6
1187,40
1188,40.1
1189,40.7
1190,40.4
1191,41
1192,41.2
1193,41.6
1194,41.7
1195,41.3
1196,41.4
1197,41.4
1198,41.8
1199,42.4
1200,42.3
1201,42.8
1202,42.1
1203,42.9
1204,42.4
1205,42.5
1206,43
1207,43.3
1208,43.9
1209,44.1
1210,43.6
1211,43.3
1212,43.1
1213,42.7
1214,42.9
1215,43.2
1216,43
1217,43.9
1218,44.5
1219,44.8
1220,44.4
1221,44.9
1222,44
1223,44.1
1224,44.1
1225,43.5
1226,43.6
1227,44.2
1228,43.5
1229,43.6
1230,43.9
1231,43.9
1232,43.9
1233,43.9
1234,43.9
1235,43.6
1236,44.8
1237,45.3
1238,45.3
1239,45.6
1240,45.4
1241,45.7
1242,46
1243,45.9
1244,46.3
1245,46.2
1246,46.7
1247,46.5
1248,46.9
1249,45.6
1250,45.9
1251,46
1252,46.6
1253,46.2
1254,46.5
1255,46.6
1256,46
1257,45.8
1258,46
1259,46.1
1260,46.6
1261,46.4
1262,47.1
1263,46.7
1264,46.7
1265,46.9
1266,46.4
1267,46.9
1268,47.6
1269,47.9
1270,47.7
1271,47.8
1272,47.5
1273,48.4
1274,48.1
1275,47.7
1276,48.1
1277,48.7
1278,48.7
1279,49.2
1280,49.6
1281,49.9
1282,49.2
1283,48.8
1284,49.1
1285,49.5
1286,49.6
1287,49.9
1288,48.9
1289,49.1
1290,49.7
1291,49.9
1292,49.2
1293,49.7
1294,49.1
1295,49.9
1296,50.1
1297,49.5
1298,49.3
1299,49.3
1300,49.4
1301,49.9
1302,50
1303,50.6
1304,50.7
1305,49.4
1306,49.5
1307,50.1
1308,50.2
1309,50.3
1310,50.4
1311,50.6
1312,50.3
1313,50.5
1314,50.7
1315,51.1
1316,51.4
1317,50.6
1318,50.5
1319,50.5
1320,50
1321,50.3
1322,50.1
1323,50.7
1324,50.6
1325,50.2
1326,50.9
1327,51
1328,50.6
1329,50.5
1330,50.2
1331,50
1332,49.8
1333,50.3
1334,50.2
1335,50.5
1336,50.2
1337,50.5
1338,50.5
1339,50.5
1340,50.2
1341,50.7
1342,50.4
1343,50.7
1344,50.4
1345,50.4
1346,50.4
1347,50.4
1348,51
1349,50.6
1350,50.7
1351,50.2
1352,50.1
1353,50.1
1354,50.5
1355,50.2
1356,49.6
1357,49.7
1358,49.9
1359,50
1360,49.6
1361,49.8
1362,50.3
1363,50.4
1364,50
1365,49.7
1366,49.7
