Selection,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_File,Center_Freq,Peak_Freq,Call_type
28,985.6173967,987.3373454,1012.302,11936.5,201875479.190322141002_+20dB.wav,3750,3750,pulse.flat.seg
29,987.0915059,987.8467398,631.579,800,201875479.190322141002_+20dB.wav,750,773.438,flatws
30,988.6626129,989.4178468,1434.095,6537.786,201875479.190322141002_+20dB.wav,1570.312,1593.75,pulse.flat
31,996.8373905,997.2193981,738.137,926.316,201875479.190322141002_+20dB.wav,867.188,867.188,flatws
32,998.3667543,999.1021498,673.684,820.194,201875479.190322141002_+20dB.wav,750,750,flatws
33,998.5029269,999.2082312,783.92,1010.526,201875479.190322141002_+20dB.wav,867.188,867.188,flatws.seg
34,1000.845857,1001.330971,757.895,926.316,201875479.190322141002_+20dB.wav,867.188,867.188,flatws
35,1003.398217,1003.683579,842.105,1054.482,201875479.190322141002_+20dB.wav,937.5,960.938,flatws.seg
36,1003.915659,1004.396008,715.789,947.368,201875479.190322141002_+20dB.wav,867.188,867.188,flatws
37,1007.180143,1007.649241,757.895,968.421,201875479.190322141002_+20dB.wav,867.188,867.188,flatws
38,1007.771772,1008.593158,1328.33,11887.43,201875479.190322141002_+20dB.wav,4289.062,4289.062,pulse.flat
39,1010.167568,1010.531403,736.842,926.316,201875479.190322141002_+20dB.wav,843.75,843.75,flatws
40,1011.43936,1012.394975,1103.189,11864.916,201875479.190322141002_+20dB.wav,4335.938,4312.5,pulse.flat
41,1014.615208,1015.621402,1602.812,12000,201875479.190322141002_+20dB.wav,4007.812,2976.562,pulse.flat
42,1015.326196,1015.731656,736.842,1031.579,201875479.190322141002_+20dB.wav,843.75,796.875,flatws
43,1026.45809,1027.132508,926.316,1852.632,201875479.190322141002_+20dB.wav,1406.25,1406.25,dws
44,1026.47904,1026.863117,778.947,968.421,201875479.190322141002_+20dB.wav,890.625,890.625,flatws
45,1030.512306,1030.871082,736.842,926.316,201875479.190322141002_+20dB.wav,867.188,867.188,flatws
46,1040.289033,1040.934014,1515.789,1687.17,201875479.190322141002_+20dB.wav,1593.75,1593.75,flatws
47,1060.048161,1060.589295,1581.722,1852.632,201875479.190322141002_+20dB.wav,1710.938,1710.938,flatws
48,1080.146632,1081.2216,759.227,10797.891,201875479.190322141002_+20dB.wav,960.938,960.938,pulse.flat
49,1097.723452,1098.770934,180,12000,201875479.190322141002_+20dB.wav,3328.125,3304.688,pulse.flat
50,1104.650473,1105.981761,1391.916,11940,201875479.190322141002_+20dB.wav,4312.5,4289.062,pulse.flat
51,1118.183816,1118.722044,717.047,8752.197,201875479.190322141002_+20dB.wav,1710.938,1710.938,pulse.flat
52,1120.448714,1122.65376,1075.571,11940,201875479.190322141002_+20dB.wav,4265.625,4195.312,pulse.flat.seg
53,1130.697864,1130.914346,5398.946,7297.012,201875479.190322141002_+20dB.wav,5859.375,5718.75,dws
54,1146.805942,1147.213879,778.947,926.316,201875479.190322141002_+20dB.wav,867.188,843.75,flatws
55,1149.352789,1149.734623,757.895,905.263,201875479.190322141002_+20dB.wav,843.75,867.188,flatws
56,1159.989491,1160.232047,358.524,991.213,201875479.190322141002_+20dB.wav,679.688,703.125,aws
57,1202.138911,1203.732068,1307.557,9511.424,201875479.190322142002_+20dB.wav,4265.625,4289.062,pulse.flat.seg
58,1204.070222,1204.801524,1328.647,6980.668,201875479.190322142002_+20dB.wav,1570.312,1570.312,pulse.flat
59,1205.752055,1206.411219,717.047,7655.536,201875479.190322142002_+20dB.wav,843.75,843.75,pulse.flat
60,1206.785806,1207.221306,3000,11910,201875479.190322142002_+20dB.wav,5367.188,3656.25,pulse.mod
61,1218.167044,1218.613569,690,11325.132,201875479.190322142002_+20dB.wav,1453.125,1687.5,pulse.d
62,1247.194129,1247.927366,1919.156,11970,201875479.190322142002_+20dB.wav,3539.062,3421.875,pulse.a
63,1248.127885,1248.667587,801.406,9300.527,201875479.190322142002_+20dB.wav,1101.562,1078.125,pulse.a
64,1249.026448,1249.645236,1413.005,11880,201875479.190322142002_+20dB.wav,4265.625,1523.438,pulse.flat
65,1272.336809,1272.689619,695.958,1075.571,201875479.190322142002_+20dB.wav,890.625,890.625,aws
66,1285.407395,1285.760837,1265.378,1792.619,201875479.190322142002_+20dB.wav,1523.438,1593.75,dws
67,1294.930011,1295.584398,5525.483,7655.536,201875479.190322142002_+20dB.wav,6843.75,5671.875,modws.m
68,1324.32855,1326.169763,1328.647,9933.216,201875479.190322142002_+20dB.wav,1617.188,1617.188,pulse.flat.seg
69,1332.436637,1333.053495,1370.826,10882.25,201875479.190322142002_+20dB.wav,1664.062,1687.5,pulse.a
70,1332.732888,1334.538647,1455.185,10439.367,201875479.190322142002_+20dB.wav,1640.625,1640.625,pulse.flat
71,1333.285303,1334.292133,632.689,2454.034,201875479.190322142002_+20dB.wav,1617.188,1640.625,pulse.flat.seg.2
72,1349.786111,1350.234385,505.263,736.842,201875479.190322142002_+20dB.wav,632.812,679.688,flatws
73,1355.762717,1357.774837,337.434,9388.368,201875479.190322142002_+20dB.wav,609.375,562.5,pulse.d.seg
74,1364.742859,1365.035822,3163.445,3621.053,201875479.190322142002_+20dB.wav,3375,3421.875,dws
75,1371.9129,1373.065045,2319.859,4336.842,201875479.190322142002_+20dB.wav,3796.875,2882.812,modws
76,1396.703779,1398.413126,2568.421,4400,201875479.190322142002_+20dB.wav,3703.125,3750,modws
77,1400.905149,1401.180782,906.854,1913.696,201875479.190322142002_+20dB.wav,1289.062,1054.688,dws
78,1435.187397,1435.722137,5673.546,9574.692,201875479.190322142002_+20dB.wav,6351.562,5765.625,uws
79,1478.230417,1478.743094,611.599,3121.265,201875479.190322142002_+20dB.wav,773.438,773.438,pulse.flat
80,1479.506049,1480.159846,5673.111,9771.107,201875479.190322142002_+20dB.wav,6539.062,6562.5,uws
81,1482.995561,1483.530288,5651.032,9785.589,201875479.190322142002_+20dB.wav,6960.938,7007.812,uws
82,1503.625119,1504.514865,810.507,6123.827,201875479.190322143002_+20dB.wav,984.375,984.375,pulse.flat
83,1509.735929,1510.937688,1265.378,5853.659,201875479.190322143002_+20dB.wav,1453.125,1429.688,pulse.flat.seg.4
84,1513.094205,1514.707253,1349.736,6056.285,201875479.190322143002_+20dB.wav,2953.125,2976.562,pulse.flat
85,1524.907379,1525.66814,1265.378,5926.186,201875479.190322143002_+20dB.wav,1429.688,1429.688,pulse.flat
86,1529.088775,1530.191306,3669.596,11114.236,201875479.190322143002_+20dB.wav,4476.562,4359.375,pulse.flat
87,1534.475183,1535.199579,1286.467,6078.799,201875479.190322143002_+20dB.wav,1453.125,1453.125,pulse.flat
88,1537.748586,1538.465252,1286.467,3036.907,201875479.190322143002_+20dB.wav,1453.125,1453.125,pulse.flat
89,1540.664822,1543.15103,3627.417,11514.938,201875479.190322143002_+20dB.wav,4382.812,4289.062,pulse.flat.seg
90,1544.490416,1545.398659,652.908,12000,201875479.190322143002_+20dB.wav,1968.75,843.75,pulse.a
91,1557.874093,1558.111137,5736.38,7318.102,201875479.190322143002_+20dB.wav,7054.688,7265.625,dws.seq
92,1558.289339,1559.774491,3129.456,4400,201875479.190322143002_+20dB.wav,3773.438,3562.5,dws
93,1558.58559,1559.417637,442.882,968.105,201875479.190322143002_+20dB.wav,843.75,867.188,dws
94,1561.981022,1563.386749,3606.327,12000,201875479.190322143002_+20dB.wav,4570.312,4312.5,pulse.flat.seg
95,1569.134901,1569.884623,505.263,715.789,201875479.190322143002_+20dB.wav,632.812,632.812,flatws
96,1571.875397,1573.689061,569.42,11887.43,201875479.190322143002_+20dB.wav,4101.562,656.25,pulse.flat.seg
97,1573.49545,1574.272734,526.316,736.842,201875479.190322143002_+20dB.wav,656.25,656.25,flatws
98,1577.285543,1577.941549,382.739,765.478,201875479.190322143002_+20dB.wav,609.375,609.375,dws
99,1578.814758,1579.255771,463.972,821.053,201875479.190322143002_+20dB.wav,609.375,609.375,dws
100,1579.501631,1579.909567,379.613,757.895,201875479.190322143002_+20dB.wav,585.938,585.938,dws
101,1582.017611,1582.67913,526.316,694.737,201875479.190322143002_+20dB.wav,609.375,609.375,flatws
102,1584.083784,1585.965252,1518.453,11957.821,201875479.190322143002_+20dB.wav,4007.812,4125,pulse.flat.seg
103,1584.112999,1584.493372,527.241,990.619,201875479.190322143002_+20dB.wav,750,679.688,dws
104,1602.812587,1604.247064,833.021,12000,201875479.190322143002_+20dB.wav,4664.062,4875,pulse.flat.seg
105,1612.121278,1614.188179,738.137,12000,201875479.190322143002_+20dB.wav,4289.062,4359.375,pulse.flat.seg
106,1616.782797,1617.90228,405.253,11909.944,201875479.190322143002_+20dB.wav,4500,4148.438,c.6
107,1626.815873,1627.637259,485.062,10987.698,201875479.190322143002_+20dB.wav,4031.25,4007.812,pulse.flat
108,1629.042986,1630.459739,991.213,5684.211,201875479.190322143002_+20dB.wav,1828.125,1945.312,pulse.flat.seg.4
109,1637.38091,1637.728207,1349.736,1771.529,201875479.190322143002_+20dB.wav,1570.312,1570.312,dws
110,1650.168683,1651.896884,3557.223,11864.916,201875479.190322143002_+20dB.wav,4312.5,4312.5,pulse.flat.seg
111,1652.147727,1655.600301,1242.105,2183.865,201875479.190322143002_+20dB.wav,1851.562,1851.562,dws.seq
112,1655.820271,1657.589833,1054.482,12000,201875479.190322143002_+20dB.wav,4687.5,4171.875,pulse.flat.seg
113,1659.546826,1661.184085,970.123,12000,201875479.190322143002_+20dB.wav,3679.688,4007.812,pulse.flat.seg
114,1664.52203,1665.88091,5736.38,10041.276,201875479.190322143002_+20dB.wav,6609.375,5953.125,modws
115,1665.574947,1666.346719,1643.527,2701.689,201875479.190322143002_+20dB.wav,2179.688,2179.688,aws.seq
116,1689.963602,1690.712227,450.281,2363.977,201875479.190322143002_+20dB.wav,773.438,867.188,pulse.d
117,1691.136701,1691.800429,506.151,10376.098,201875479.190322143002_+20dB.wav,726.562,750,pulse.d
118,1702.953111,1704.595883,1117.75,9848.858,201875479.190322143002_+20dB.wav,3468.75,3539.062,pulse.flat.seg
119,1708.786103,1709.704505,1193.246,12000,201875479.190322143002_+20dB.wav,2578.125,2085.938,pulse.a
120,1710.002188,1711.578808,3543.058,9427.065,201875479.190322143002_+20dB.wav,4312.5,4312.5,pulse.flat.seg
121,1714.244209,1715.776727,1368.421,12000,201875479.190322143002_+20dB.wav,1992.188,1992.188,pulse.flat
122,1714.336809,1715.230974,1536.842,2231.579,201875479.190322143002_+20dB.wav,1968.75,1992.188,modws
123,1721.275633,1722.808151,3151.97,9933.216,201875479.190322143002_+20dB.wav,4289.062,4265.625,pulse.flat.seg
124,1729.237593,1729.888087,1238.274,3287.054,201875479.190322143002_+20dB.wav,1875,2039.062,dws.seq
125,1731.172523,1732.175827,715.789,1452.632,201875479.190322143002_+20dB.wav,937.5,937.5,modws
126,1741.320271,1742.935479,3374.341,12000,201875479.190322143002_+20dB.wav,4148.438,4195.312,pulse.flat.seg
127,1751.108023,1753.015402,2362.039,11909.944,201875479.190322143002_+20dB.wav,4171.875,4171.875,pulse.flat.seg
128,1774.335715,1775.438246,1260.788,11797.373,201875479.190322143002_+20dB.wav,4265.625,4546.875,pulse.flat
129,1786.019821,1787.982326,3196.998,11864.916,201875479.190322143002_+20dB.wav,4453.125,4242.188,pulse.flat.seg
130,1794.332968,1795.56229,3732.865,11536.028,201875479.190322143002_+20dB.wav,4359.375,4335.938,pulse.flat
131,1796.708922,1797.789403,3557.223,11684.803,201875479.190322143002_+20dB.wav,4382.812,4335.938,pulse.flat
132,1893.158778,1893.754145,421.793,949.033,201875479.190322144002_+20dB.wav,726.562,679.688,dws
133,1896.119075,1896.653803,463.972,927.944,201875479.190322144002_+20dB.wav,726.562,726.562,dws
134,2144.345088,2145.640562,715.789,1740,201875479.190322145002_+20dB.wav,914.062,914.062,modws.seg.t
135,2146.483999,2147.531403,673.684,1740,201875479.190322145002_+20dB.wav,937.5,796.875,modws.seg.t
136,2207.17858,2207.851124,610.526,821.053,201875479.190322145002_+20dB.wav,750,773.438,flatws
137,2376.613543,2376.861613,547.368,694.737,201875479.190322145002_+20dB.wav,632.812,632.812,flatws
138,2397.506586,2397.809782,620,1012.302,201875479.190322145002_+20dB.wav,843.75,890.625,dws
