freq,db
100,87.69929817
126,80.71695396
158,81.5839795
200,78.48021044
251,78.84066806
316,80.01456863
398,79.14179998
501,77.34716357
631,77.92081895
794,84.64502767
1000,93.1292645
1260,85.578705
1580,94.40039691
2000,83.00703247
2510,78.74041189
3160,77.98393613
3980,74.69485706
5010,73.34898359
6310,72.28204906
7940,68.14391725
10000,64.47977746
