Selection,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_File,Center_Freq,Peak_Freq,Call_type
126,597.0893476,597.9032708,752.768,1881.919,134529059.180516003002_+20dB.wav,890.625,843.75,modws
127,604.5616837,606.9713217,96,11956.364,134529059.180516004502_+20dB.wav,1710.938,117.188,pulse.flat
128,608.553454,610.4086593,211.2,11956.364,134529059.180516004502_+20dB.wav,4968.75,1757.812,pulse.flat
129,612.0855014,614.3941445,153.6,11912.727,134529059.180516004502_+20dB.wav,5203.125,210.938,pulse.flat
130,622.6222434,623.468565,2369.004,4937.269,134529059.180516004502_+20dB.wav,3820.312,3960.938,dws
131,648.9334498,649.7338023,730.627,1936.21,134529059.180516004502_+20dB.wav,937.5,960.938,modws.seg
132,650.88059,652.8328536,619.926,1221.053,134529059.180516004502_+20dB.wav,984.375,984.375,modws
133,653.6506517,655.5217014,708.487,1306.273,134529059.180516004502_+20dB.wav,960.938,984.375,modws.seg
134,664.5877349,665.0554389,332.103,1571.956,134529059.180516004502_+20dB.wav,1007.812,1007.812,pulse.flat
135,667.1044282,667.6333792,354.244,1616.236,134529059.180516004502_+20dB.wav,1007.812,1031.25,pulse.flat
136,670.9295793,671.4251228,420.664,3077.491,134529059.180516004502_+20dB.wav,1007.812,1007.812,pulse.flat
137,674.756995,675.347193,398.524,3143.911,134529059.180516004502_+20dB.wav,1007.812,1031.25,pulse.flat
138,681.2437795,682.7124106,757.895,1705.263,134529059.180516004502_+20dB.wav,984.375,984.375,dws.seq
139,684.7731409,686.1094382,265.683,12000,134529059.180516004502_+20dB.wav,4101.562,4265.625,pulse.flat.seg
140,780.7839528,781.5634595,619.926,7151.292,134529059.180516004502_+20dB.wav,890.625,914.062,pulse.d
141,781.6135707,781.9810525,1416.974,2014.76,134529059.180516004502_+20dB.wav,1875,1875,dws
142,800.003325,800.4543254,708.487,1527.675,134529059.180516004502_+20dB.wav,1007.812,937.5,nws
143,800.4128846,801.7109308,757.895,1439.114,134529059.180516004502_+20dB.wav,960.938,960.938,modws
144,806.7100563,807.1800538,464.945,1084.871,134529059.180516004502_+20dB.wav,937.5,867.188,dws
145,808.1038884,809.3986463,509.225,1660.517,134529059.180516004502_+20dB.wav,867.188,867.188,modws
146,913.4269851,913.972738,1350.554,1483.395,134529059.180516010002_+20dB.wav,1429.688,1406.25,flatws
147,914.7483233,915.5455187,290.323,11593.548,134529059.180516010002_+20dB.wav,1148.438,656.25,pulse.flat.seg
148,918.0286575,919.0705495,509.225,968.421,134529059.180516010002_+20dB.wav,843.75,750,dws
149,918.2491637,919.0981128,2789.668,2944.649,134529059.180516010002_+20dB.wav,2882.812,2882.812,flatws
150,920.5233831,921.3307294,819.188,1915.789,134529059.180516010002_+20dB.wav,1031.25,984.375,dws
151,927.8869801,928.5077597,752.768,885.609,134529059.180516010002_+20dB.wav,843.75,843.75,flatws
152,931.8396318,932.596867,1040.59,1239.852,134529059.180516010002_+20dB.wav,1148.438,1171.875,flatws
153,941.2683605,943.066794,3099.631,4516.605,134529059.180516010002_+20dB.wav,3726.562,3726.562,modws
154,997.052385,997.7852159,631.579,1463.415,134529059.180516010002_+20dB.wav,960.938,984.375,dws
155,1006.339572,1007.438818,265.683,11957.895,134529059.180516010002_+20dB.wav,914.062,421.875,pulse.flat.seg
156,1018.096461,1020.124697,332.103,11888.683,134529059.180516010002_+20dB.wav,2695.312,726.562,pulse.flat.seg
157,1045.699313,1047.583932,252.632,9838.649,134529059.180516010002_+20dB.wav,914.062,445.312,pulse.flat.seg
158,1048.09908,1049.727853,267.206,10021.053,134529059.180516010002_+20dB.wav,843.75,820.312,pulse.flat.seg
159,1053.471885,1053.668915,907.749,1062.731,134529059.180516010002_+20dB.wav,1007.812,1007.812,flatws
160,1056.667798,1056.932405,907.749,1084.871,134529059.180516010002_+20dB.wav,1031.25,1007.812,flatws
161,1075.547499,1076.096682,553.506,1086.957,134529059.180516010002_+20dB.wav,750,726.562,dws
162,1142.278936,1144.379258,336.842,12000,134529059.180516010002_+20dB.wav,1031.25,843.75,pulse.flat.seg
163,1145.289941,1146.64833,294.737,12000,134529059.180516010002_+20dB.wav,1921.875,656.25,pulse.flat.seg
164,1146.760175,1147.130489,273.684,9094.737,134529059.180516010002_+20dB.wav,492.188,492.188,pulse.a
165,1153.315626,1153.899757,708.487,905.263,134529059.180516010002_+20dB.wav,820.312,750,flatws
166,1155.944708,1156.455426,619.926,842.105,134529059.180516010002_+20dB.wav,773.438,773.438,flatws
167,1164.180376,1164.330709,453.543,11905.512,134529059.180516010002_+20dB.wav,750,726.562,pulse.flat
168,1202.55729,1203.229835,526.316,6998.211,134529059.180516011502_+20dB.wav,1101.562,984.375,pulse.d
169,1208.104028,1209.057912,642.066,6304.054,134529059.180516011502_+20dB.wav,1148.438,1265.625,pulse.d
170,1218.997875,1219.535804,709.459,7520.27,134529059.180516011502_+20dB.wav,1031.25,1031.25,pulse.d
171,1219.496824,1219.917811,851.351,5978.947,134529059.180516011502_+20dB.wav,1406.25,1406.25,pulse.d
172,1220.767353,1221.219391,1368.421,7221.053,134529059.180516011502_+20dB.wav,1828.125,1804.688,pulse.d
173,1355.556264,1356.005545,797.048,1129.151,134529059.180516011502_+20dB.wav,937.5,914.062,dws
174,1356.091925,1356.510887,996.31,1217.712,134529059.180516011502_+20dB.wav,1125,1148.438,flatws
175,1386.132583,1386.725084,708.487,1326.316,134529059.180516011502_+20dB.wav,890.625,914.062,dws.seg
176,1389.098953,1389.435398,420.664,1129.151,134529059.180516011502_+20dB.wav,820.312,867.188,dws
177,1398.242536,1399.365238,575.646,1195.572,134529059.180516011502_+20dB.wav,843.75,890.625,dws.seg
178,1415.662475,1415.92315,398.524,907.749,134529059.180516011502_+20dB.wav,773.438,773.438,dws
179,1523.565594,1524.144423,2258.303,2457.565,134529059.180516013002_+20dB.wav,2390.625,2367.188,flatws
180,1524.233575,1524.861159,3136.842,3476.015,134529059.180516013002_+20dB.wav,3304.688,3281.25,modws
181,1526.261283,1526.900022,2236.162,2413.284,134529059.180516013002_+20dB.wav,2367.188,2296.875,flatws
182,1544.589163,1544.916039,354.244,947.368,134529059.180516013002_+20dB.wav,609.375,585.938,dws
183,1545.090814,1546.058977,1600,2400,134529059.180516013002_+20dB.wav,1898.438,1875,modws
184,1549.172864,1549.456766,841.328,1040.59,134529059.180516013002_+20dB.wav,984.375,984.375,flatws
185,1562.315336,1562.56481,758.974,1136.842,134529059.180516013002_+20dB.wav,984.375,984.375,aws
186,1562.798692,1563.332723,752.768,1107.011,134529059.180516013002_+20dB.wav,914.062,890.625,modws
187,1563.86784,1564.234813,553.506,1284.133,134529059.180516013002_+20dB.wav,773.438,750,nws
188,1572.103239,1572.833698,1136.842,1682.657,134529059.180516013002_+20dB.wav,1312.5,1312.5,dws
189,1575.138227,1575.96461,410.256,4294.737,134529059.180516013002_+20dB.wav,703.125,656.25,pulse.flat.seg.1
190,1581.917963,1582.140151,863.469,1040.59,134529059.180516013002_+20dB.wav,984.375,984.375,flatws
191,1589.222843,1589.889408,1497.436,2789.668,134529059.180516013002_+20dB.wav,1875,1734.375,modws.seg
192,1655.796995,1656.10494,1571.956,1704.797,134529059.180516013002_+20dB.wav,1664.062,1687.5,flatws
193,1657.29277,1657.545569,1571.956,1726.937,134529059.180516013002_+20dB.wav,1640.625,1640.625,flatws
194,1677.369599,1677.669411,642.066,1173.432,134529059.180516013002_+20dB.wav,820.312,773.438,dws
195,1715.352619,1716.342861,642.066,841.328,134529059.180516013002_+20dB.wav,796.875,796.875,flatws
196,1718.745053,1719.28677,841.328,1062.731,134529059.180516013002_+20dB.wav,984.375,960.938,flatws
197,1723.524406,1723.995428,774.908,1062.731,134529059.180516013002_+20dB.wav,984.375,960.938,flatws
198,1723.992857,1724.566173,1410.526,2280.443,134529059.180516013002_+20dB.wav,1710.938,1640.625,modws
199,1724.909257,1726.105664,553.506,1284.133,134529059.180516013002_+20dB.wav,820.312,679.688,modws.m.seg
200,1732.712049,1734.586352,694.737,1936.842,134529059.180516013002_+20dB.wav,914.062,867.188,modws.seg
201,1757.499801,1757.825048,1461.255,1594.096,134529059.180516013002_+20dB.wav,1570.312,1570.312,flatws
202,1775.768138,1776.068287,1394.872,1726.937,134529059.180516013002_+20dB.wav,1570.312,1570.312,dws
203,1777.211666,1777.710615,533.333,1018.45,134529059.180516013002_+20dB.wav,867.188,820.312,dws
204,1779.264885,1780.375826,797.048,1536.842,134529059.180516013002_+20dB.wav,890.625,820.312,modws
205,1800.178173,1802.204891,730.627,1594.096,134529059.180516014502_+20dB.wav,914.062,867.188,dws.seq
206,1805.123351,1805.361131,774.908,947.368,134529059.180516014502_+20dB.wav,843.75,843.75,flatws
207,1805.851869,1806.132942,442.804,597.786,134529059.180516014502_+20dB.wav,515.625,492.188,flatws
208,1806.815851,1807.030845,715.789,1062.731,134529059.180516014502_+20dB.wav,914.062,914.062,dws
209,1808.641287,1809.315647,797.048,929.889,134529059.180516014502_+20dB.wav,890.625,890.625,flatws
210,1818.738014,1818.975075,337.711,1431.579,134529059.180516014502_+20dB.wav,726.562,515.625,dws
211,1827.874955,1828.419346,752.768,952.03,134529059.180516014502_+20dB.wav,867.188,867.188,flatws
212,1839.850108,1840.802709,819.188,1040.59,134529059.180516014502_+20dB.wav,937.5,937.5,flatws
213,1843.520936,1844.38321,589.474,1018.45,134529059.180516014502_+20dB.wav,843.75,867.188,dws
214,1854.542564,1854.771339,509.225,1148.718,134529059.180516014502_+20dB.wav,726.562,679.688,dws
215,1862.222552,1862.983994,547.368,2183.865,134529059.180516014502_+20dB.wav,890.625,890.625,dws.seg
216,1863.91536,1864.296539,842.105,1062.731,134529059.180516014502_+20dB.wav,960.938,960.938,flatws
217,1866.357371,1867.520542,357.895,926.316,134529059.180516014502_+20dB.wav,726.562,703.125,dws
218,1880.876495,1882.497216,730.627,1107.011,134529059.180516014502_+20dB.wav,960.938,960.938,flatws
219,1888.76985,1889.058305,553.506,1084.871,134529059.180516014502_+20dB.wav,914.062,914.062,dws
220,1893.935899,1895.47532,3827.392,4804.428,134529059.180516014502_+20dB.wav,4265.625,4687.5,modws
221,1910.434297,1911.163692,752.768,1084.871,134529059.180516014502_+20dB.wav,867.188,843.75,flatws.seg
222,1919.190463,1919.747743,463.158,968.421,134529059.180516014502_+20dB.wav,843.75,820.312,dws
223,1921.056028,1921.483259,929.889,1129.151,134529059.180516014502_+20dB.wav,1054.688,1054.688,flatws
224,1922.561317,1922.926759,673.684,1151.292,134529059.180516014502_+20dB.wav,914.062,890.625,modws
225,1923.821806,1924.183645,715.789,1461.255,134529059.180516014502_+20dB.wav,960.938,984.375,dws
226,1947.802081,1949.010725,589.474,5130.59,134529059.180516014502_+20dB.wav,984.375,960.938,pulse.flat.seg.2
227,1966.567865,1967.457062,752.768,1704.797,134529059.180516014502_+20dB.wav,960.938,937.5,modws.t
228,1972.975133,1973.841814,1926.199,2125.461,134529059.180516014502_+20dB.wav,2039.062,2062.5,flatws
229,1974.292658,1975.152632,6575.646,6730.627,134529059.180516014502_+20dB.wav,6656.25,6656.25,flatws
230,1976.323932,1977.071036,531.365,1350.554,134529059.180516014502_+20dB.wav,843.75,703.125,dws.seq
231,1993.990058,1994.945077,1515.789,1682.657,134529059.180516014502_+20dB.wav,1617.188,1617.188,flatws
232,1996.303277,1996.630765,715.789,1170.732,134529059.180516014502_+20dB.wav,960.938,960.938,dws
233,1996.40078,1997.44991,2009.756,3414.634,134529059.180516014502_+20dB.wav,2695.312,2578.125,modws
234,2002.167562,2002.494997,1810.526,2751.22,134529059.180516014502_+20dB.wav,2132.812,2062.5,dws
235,2011.514737,2012.264458,929.889,1084.871,134529059.180516014502_+20dB.wav,1007.812,1007.812,flatws.seg
236,2016.75362,2017.829211,517.824,4589.474,134529059.180516014502_+20dB.wav,960.938,1007.812,pulse.d
237,2020.893135,2022.096006,1600,3648.78,134529059.180516014502_+20dB.wav,3093.75,3093.75,modws
238,2024.790602,2025.091269,730.627,1217.712,134529059.180516014502_+20dB.wav,960.938,1007.812,aws
239,2025.219949,2025.8318,509.225,1040.59,134529059.180516014502_+20dB.wav,914.062,914.062,dws
240,2027.285024,2027.724888,797.048,1107.011,134529059.180516014502_+20dB.wav,937.5,937.5,modws
241,2028.70459,2029.581426,1306.273,1660.517,134529059.180516014502_+20dB.wav,1453.125,1453.125,flatws
242,2029.694691,2030.060046,2610.526,3347.368,134529059.180516014502_+20dB.wav,3210.938,3234.375,modws
243,2033.684651,2035.326851,4538.745,6989.474,134529059.180516014502_+20dB.wav,5226.562,5390.625,modws
244,2033.781661,2034.757401,1129.151,3276.753,134529059.180516014502_+20dB.wav,1921.875,1945.312,dws
245,2035.116265,2035.805347,819.188,2302.583,134529059.180516014502_+20dB.wav,1265.625,960.938,dws
246,2036.07885,2036.752567,1372.694,1505.535,134529059.180516014502_+20dB.wav,1453.125,1453.125,flatws
247,2042.789314,2043.329554,797.048,1018.45,134529059.180516014502_+20dB.wav,890.625,890.625,flatws
248,2052.354536,2052.916895,1660.517,2236.162,134529059.180516014502_+20dB.wav,1945.312,1875,dws
249,2065.462916,2066.016437,631.579,1170.732,134529059.180516014502_+20dB.wav,960.938,984.375,dws
250,2114.997708,2115.934859,673.684,2524.064,134529059.180516020002_+20dB.wav,960.938,937.5,pulse.flat.seg.2
251,2120.294078,2120.555246,974.17,1151.292,134529059.180516020002_+20dB.wav,1078.125,1054.688,flatws
252,2120.585055,2121.348558,1904.059,3422.139,134529059.180516020002_+20dB.wav,2554.688,1992.188,modws
253,2131.246011,2131.635815,929.889,1084.871,134529059.180516020002_+20dB.wav,1007.812,1007.812,flatws
254,2142.449018,2143.775485,715.789,1771.218,134529059.180516020002_+20dB.wav,867.188,820.312,modws
255,2151.993159,2152.336186,597.786,752.768,134529059.180516020002_+20dB.wav,679.688,679.688,flatws
256,2168.196582,2169.24123,686.347,3284.211,134529059.180516020002_+20dB.wav,1007.812,1054.688,pulse.flat.seg.2
257,2170.62738,2171.056262,905.263,2685.99,134529059.180516020002_+20dB.wav,1078.125,1054.688,dws
258,2172.7445,2173.964219,686.347,3343.173,134529059.180516020002_+20dB.wav,1007.812,1007.812,pulse.flat.seg.2
259,2181.966713,2183.046469,1483.395,1704.797,134529059.180516020002_+20dB.wav,1593.75,1570.312,flatws.seg
260,2182.013659,2182.992066,1813.953,3428.571,134529059.180516020002_+20dB.wav,2929.688,2906.25,modws.seg
261,2198.865305,2199.66057,640.248,1942.312,134529059.180516020002_+20dB.wav,914.062,914.062,modws.seg
262,2201.517614,2202.151569,562.852,1904.762,134529059.180516020002_+20dB.wav,890.625,890.625,modws.seg
263,2212.94512,2213.670155,1461.255,1704.797,134529059.180516020002_+20dB.wav,1546.875,1523.438,flatws.seg
